config,input,snr_dB,quantity,value_bps_hz,stderr_bps_hz
(8,2,16,2),K=64,12.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,12.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,12.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,12.0,SER_genie,0.00000,
(8,2,16,2),K=64,12.0,SER_struct,0.00000,
(8,2,16,2),K=64,12.0,SER_svd,0.00000,
(8,2,16,2),K=64,12.0,SER_glrt,0.00000,
(8,2,16,2),K=64,12.0,SER_iid,0.00000,
(8,2,16,2),K=64,14.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,14.0,I_struct,0.75000,0.00000
(8,2,16,2),K=64,14.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,14.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,14.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,14.0,SER_genie,0.00000,
(8,2,16,2),K=64,14.0,SER_struct,0.00000,
(8,2,16,2),K=64,14.0,SER_svd,0.00000,
(8,2,16,2),K=64,14.0,SER_glrt,0.00000,
(8,2,16,2),K=64,14.0,SER_iid,0.00000,
(8,2,16,2),K=64,16.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,16.0,I_struct,0.75000,0.00000
(8,2,16,2),K=64,16.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,16.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,16.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,16.0,SER_genie,0.00000,
(8,2,16,2),K=64,16.0,SER_struct,0.00000,
(8,2,16,2),K=64,16.0,SER_svd,0.00000,
(8,2,16,2),K=64,16.0,SER_glrt,0.00000,
(8,2,16,2),K=64,16.0,SER_iid,0.00000,
(8,2,16,2),K=64,18.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,18.0,I_struct,0.75000,0.00000
(8,2,16,2),K=64,18.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,18.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,18.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,18.0,SER_genie,0.00000,
(8,2,16,2),K=64,18.0,SER_struct,0.00000,
(8,2,16,2),K=64,18.0,SER_svd,0.00000,
(8,2,16,2),K=64,18.0,SER_glrt,0.00000,
(8,2,16,2),K=64,18.0,SER_iid,0.00000,
(8,2,16,2),K=64,20.0,I_genie,0.75000,0.00000
(8,2,16,2),K=64,20.0,I_struct,0.75000,0.00000
(8,2,16,2),K=64,20.0,GMI_svd,0.75000,0.00000
(8,2,16,2),K=64,20.0,GMI_glrt,0.75000,0.00000
(8,2,16,2),K=64,20.0,I_iid,0.75000,0.00000
(8,2,16,2),K=64,20.0,SER_genie,0.00000,
(8,2,16,2),K=64,20.0,SER_struct,0.00000,
(8,2,16,2),K=64,20.0,SER_svd,0.00000,
(8,2,16,2),K=64,20.0,SER_glrt,0.00000,
(8,2,16,2),K=64,20.0,SER_iid,0.00000,
(8,2,16,2),K=1024,-10.0,I_genie,0.58383,0.01006
(8,2,16,2),K=1024,-10.0,I_struct,0.25834,0.00776
(8,2,16,2),K=1024,-10.0,GMI_svd,0.21083,0.00700
(8,2,16,2),K=1024,-10.0,GMI_glrt,0.22952,0.00675
(8,2,16,2),K=1024,-10.0,I_iid,0.24640,0.00688
(8,2,16,2),K=1024,-10.0,SER_genie,0.71400,
(8,2,16,2),K=1024,-10.0,SER_struct,0.91350,
(8,2,16,2),K=1024,-10.0,SER_svd,0.94100,
(8,2,16,2),K=1024,-10.0,SER_glrt,0.92750,
(8,2,16,2),K=1024,-10.0,SER_iid,0.93200,
(8,2,16,2),K=1024,-8.0,I_genie,0.83887,0.00940
(8,2,16,2),K=1024,-8.0,I_struct,0.49577,0.01001
(8,2,16,2),K=1024,-8.0,GMI_svd,0.41951,0.00990
(8,2,16,2),K=1024,-8.0,GMI_glrt,0.45294,0.00961
(8,2,16,2),K=1024,-8.0,I_iid,0.51843,0.00876
(8,2,16,2),K=1024,-8.0,SER_genie,0.49500,
(8,2,16,2),K=1024,-8.0,SER_struct,0.75950,
(8,2,16,2),K=1024,-8.0,SER_svd,0.82300,
(8,2,16,2),K=1024,-8.0,SER_glrt,0.79150,
(8,2,16,2),K=1024,-8.0,SER_iid,0.79700,
(8,2,16,2),K=1024,-6.0,I_genie,1.04304,0.00750
(8,2,16,2),K=1024,-6.0,I_struct,0.77251,0.01034
(8,2,16,2),K=1024,-6.0,GMI_svd,0.67918,0.01020
(8,2,16,2),K=1024,-6.0,GMI_glrt,0.71772,0.00979
(8,2,16,2),K=1024,-6.0,I_iid,0.88983,0.00883
(8,2,16,2),K=1024,-6.0,SER_genie,0.26600,
(8,2,16,2),K=1024,-6.0,SER_struct,0.54200,
(8,2,16,2),K=1024,-6.0,SER_svd,0.63250,
(8,2,16,2),K=1024,-6.0,SER_glrt,0.58600,
(8,2,16,2),K=1024,-6.0,SER_iid,0.44950,
(8,2,16,2),K=1024,-4.0,I_genie,1.16798,0.00510
(8,2,16,2),K=1024,-4.0,I_struct,1.02254,0.00846
(8,2,16,2),K=1024,-4.0,GMI_svd,0.93863,0.00873
(8,2,16,2),K=1024,-4.0,GMI_glrt,0.98361,0.00914
(8,2,16,2),K=1024,-4.0,I_iid,1.16599,0.00491
(8,2,16,2),K=1024,-4.0,SER_genie,0.11400,
(8,2,16,2),K=1024,-4.0,SER_struct,0.28100,
(8,2,16,2),K=1024,-4.0,SER_svd,0.37350,
(8,2,16,2),K=1024,-4.0,SER_glrt,0.31900,
(8,2,16,2),K=1024,-4.0,SER_iid,0.12700,
(8,2,16,2),K=1024,-2.0,I_genie,1.21965,0.00331
(8,2,16,2),K=1024,-2.0,I_struct,1.15916,0.00594
(8,2,16,2),K=1024,-2.0,GMI_svd,1.11526,0.00723
(8,2,16,2),K=1024,-2.0,GMI_glrt,1.13666,0.00663
(8,2,16,2),K=1024,-2.0,I_iid,1.24430,0.00140
(8,2,16,2),K=1024,-2.0,SER_genie,0.04000,
(8,2,16,2),K=1024,-2.0,SER_struct,0.11000,
(8,2,16,2),K=1024,-2.0,SER_svd,0.16150,
(8,2,16,2),K=1024,-2.0,SER_glrt,0.13650,
(8,2,16,2),K=1024,-2.0,SER_iid,0.00900,
(8,2,16,2),K=1024,0.0,I_genie,1.24262,0.00164
